NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
80,57.61068392098025,89.4350750831292,10.564924916870794,824321.6,1.0,2.8848628011611535,127.968,9.4,36.55523058537797,0.06437611497899612,12.500000000000012,87.49999999999989
85,57.68706239059766,89.0079922038387,10.992007796161303,829374.8,1.0,3.0447527942165875,127.968,8.8,37.41430510270554,0.06354575726010915,12.500000000000012,87.49999999999989
90,57.735746436609155,88.60564130871742,11.394358691282577,833844.0,1.0,3.2043453152957646,127.968,9.0,38.215885560313325,0.06260789871354183,12.500000000000012,87.49999999999989
95,57.74549887471868,88.17685547423733,11.823144525762672,838040.4,1.0,3.365703943980231,127.968,8.4,38.981229307226116,0.06188949247398513,12.500000000000012,87.49999999999989
100,57.73782508127031,87.79473607186826,12.205263928131743,841576.2,1.0,3.5266950824878136,127.968,8.6,39.70944938704982,0.06101072846441996,12.500000000000012,87.49999999999989
105,57.68270192548137,87.31402995704637,12.685970042953628,845401.4,1.0,3.6899612304698963,127.968,9.0,40.39646200781588,0.060689346510196564,12.500000000000012,87.49999999999989
110,57.66199362340585,86.94904373997596,13.050956260024037,848645.4,1.0,3.8516323311733465,127.968,9.4,41.04219755999524,0.05984492024593815,12.500000000000012,87.49999999999989
115,57.60157226806702,86.54403159950066,13.455968400499344,851723.6,1.0,4.014809393078136,127.968,9.2,41.662035894728355,0.05926708246959246,12.500000000000012,87.49999999999989
120,57.54011940485121,86.15752647485927,13.842473525140733,854631.6,1.0,4.177415252070917,127.968,9.2,42.25084712276094,0.05863562581406452,12.500000000000012,87.49999999999989
125,57.47299324831208,85.79330088272044,14.206699117279555,857258.6,1.0,4.340242644028342,127.968,9.2,42.81209305534999,0.05797812564996152,12.500000000000012,87.49999999999989
130,57.403257064266064,85.44401389521416,14.555986104785845,859718.6,1.0,4.503362387237511,127.968,8.4,43.342258196887244,0.05728655693045481,12.500000000000012,87.49999999999989
135,57.288243935984,84.98472943302883,15.015270566971168,862633.0,1.0,4.669492223263019,127.968,9.4,43.858255213594546,0.05710046749938583,12.500000000000012,87.49999999999989
140,57.209833708427105,84.64615341167554,15.353846588324458,864898.0,1.0,4.8342441095193225,127.968,10.0,44.34338876347131,0.05644866277990289,12.500000000000012,87.49999999999989
145,57.0951487871968,84.23535066243753,15.764649337562474,867373.8,1.0,5.000863975947986,127.968,9.2,44.80854420664341,0.05610847649017621,12.500000000000012,87.49999999999989
150,57.00479807451863,83.89658381400602,16.10341618599398,869498.0,1.0,5.165297570472875,127.968,9.6,45.25297394299805,0.05553345191632171,12.500000000000012,87.49999999999989
155,56.90227244311078,83.52768965851836,16.472310341481645,871767.4,1.0,5.332416746592788,127.968,10.4,45.68380814805303,0.05510575386642834,12.500000000000012,87.49999999999989
160,56.79282320580146,83.15524119972761,16.844758800272388,873987.6,1.0,5.500076500266653,127.968,9.4,46.09380438915446,0.05474221021165082,12.500000000000012,87.49999999999989
165,56.68581207801951,82.80871070956876,17.191289290431243,875991.2,1.0,5.667223398619763,127.968,9.8,46.48408464335828,0.05429358445930288,12.500000000000012,87.49999999999989
170,56.56968929732433,82.42640670211442,17.57359329788558,878251.6,1.0,5.835682029100633,127.968,9.2,46.86607988114666,0.05395451986459117,12.500000000000012,87.49999999999989
175,56.46017754438609,82.08096646494454,17.919033535055462,880240.2,1.0,6.005677688526127,127.968,9.2,47.230325493977205,0.053574622613440294,12.500000000000012,87.49999999999989
180,56.34347649412352,81.72697723841316,18.273022761586844,882225.6,1.0,6.175075758097705,127.968,9.8,47.578675698959465,0.053227807496528334,12.500000000000012,87.49999999999989
185,56.23235496374093,81.38229401239975,18.617705987600246,884214.8,1.0,6.34416674902784,127.968,9.6,47.91317741140808,0.05285718634350689,12.500000000000012,87.49999999999989
190,56.12184296074018,81.05237254603686,18.947627453963136,886069.2,1.0,6.514766475939925,127.968,9.6,48.23744535755155,0.05247742358906073,12.500000000000012,87.49999999999989
195,55.97966679169792,80.63925118217318,19.360748817826817,888352.4,1.0,6.6891438778809,127.968,10.0,48.5573061922464,0.05236224346752072,12.500000000000012,87.49999999999989
200,55.85718304576144,80.28119184029171,19.71880815970829,890362.2,1.0,6.860459153593693,127.968,9.6,48.85805911575018,0.0520871212788652,12.500000000000012,87.49999999999989
205,55.74745248812203,79.95677523061526,20.043224769384736,892218.4,1.0,7.033294597142077,127.968,10.0,49.151435078270126,0.05174027872550394,12.500000000000012,87.49999999999989
210,55.62018629657415,79.59374008044038,20.406259919559616,894241.8,1.0,7.206982221515361,127.968,9.2,49.43620121768779,0.05151234625689858,12.500000000000012,87.49999999999989
215,55.50079707426856,79.25844456816435,20.74155543183565,896097.2,1.0,7.381767489848928,127.968,9.8,49.70762434481321,0.0512513843116449,12.500000000000012,87.49999999999989
220,55.39186359089773,78.94808281600275,21.051917183997247,897854.6,1.0,7.555414674525932,127.968,10.2,49.97065329708096,0.050909746798711186,12.500000000000012,87.49999999999989
225,55.256439109777446,78.57115802373247,21.428841976267535,899956.0,1.0,7.7313293837271715,127.968,10.6,50.2256910962001,0.0507716468490805,12.500000000000012,87.49999999999989
230,55.14550512628157,78.24831679373084,21.751683206269163,901854.6,1.0,7.9070435622265505,127.968,9.8,50.46731604534685,0.05045957884510599,12.500000000000012,87.49999999999989
235,54.981901725431364,77.81277084284528,22.187229157154718,904212.2,1.0,8.089443905747506,127.968,10.8,50.71807955675775,0.05051880105582014,12.500000000000012,87.49999999999989
240,54.88633095773944,77.53556052220472,22.46443947779528,905867.6,1.0,8.263383639487136,127.968,9.4,50.94503473775945,0.05012708999090911,12.500000000000012,87.49999999999989
245,54.769161040260066,77.21112906904867,22.788870930951333,907732.0,1.0,8.440661757233823,127.968,10.8,51.166470070429895,0.04987441542153678,12.500000000000012,87.49999999999989
250,54.655304451112784,76.90274419235216,23.09725580764784,909477.4,1.0,8.618874420725685,127.968,10.2,51.3844552726553,0.04962381815829066,12.500000000000012,87.49999999999989
255,54.51647286821706,76.53239290880101,23.467607091198985,911557.2,1.0,8.800087593632771,127.968,10.6,51.598220388892244,0.04953172251584844,12.500000000000012,87.49999999999989
260,54.41322830707677,76.2537866415975,23.7462133584025,913155.2,1.0,8.978290994209948,127.968,9.4,51.80363636735276,0.04922702855733272,12.500000000000012,87.49999999999989
265,54.28524318579646,75.89824197129204,24.101758028707962,915274.8,1.0,9.160990677944236,127.968,10.8,52.004099777651106,0.04907863383658957,12.500000000000012,87.49999999999989
270,54.15635158789697,75.55480828685158,24.445191713148418,917252.2,1.0,9.34351258916546,127.968,11.2,52.19929937708787,0.04894296085861713,12.500000000000012,87.49999999999989
275,54.04571455363841,75.26641832365765,24.733581676342354,918885.8,1.0,9.525140363685159,127.968,11.0,52.38728559550723,0.04870362828648114,12.500000000000012,87.49999999999989
280,53.91829207301826,74.92288350606601,25.077116493933985,920922.4,1.0,9.708235488442947,127.968,11.4,52.5695935670002,0.04856655311063998,12.500000000000012,87.49999999999989
285,53.80098149537385,74.61537910520087,25.384620894799127,922706.2,1.0,9.890598662085804,127.968,10.4,52.745983856502264,0.04837874752079993,12.500000000000012,87.49999999999989
290,53.68710927731932,74.29923773536066,25.700762264639337,924670.8,1.0,10.073970179575523,127.968,9.8,52.91932442446305,0.04817632554107527,12.500000000000012,87.49999999999989
295,53.56446924231058,73.97997606661548,26.020023933384522,926539.8,1.0,10.26035652127129,127.968,12.0,53.089122677851,0.04803339617426868,12.500000000000012,87.49999999999989
300,53.435202550637655,73.64492195188382,26.355078048116184,928509.0,1.0,10.447903038490924,127.968,11.4,53.25519887943051,0.04792419560935386,12.500000000000012,87.49999999999989
