NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY
38,44.41452483801296,50.98203187265335,548564.3,0.20019972930046154,0.9614725223384316,7.4
39,44.434315842967855,50.89621976834153,549734.08,0.19512417927544123,0.9647962287042705,6.92
40,44.40765468174312,50.842489834237995,549984.86,0.19052478930473235,0.9668822197387652,7.36
41,44.49568987422182,50.695809694471926,552669.56,0.18596345021263733,0.972564429295007,7.48
42,44.448608817176975,50.701279275495196,552025.18,0.18176706169688028,0.9723467581907085,7.3
43,44.43458582136957,50.73336798632603,551502.1,0.17759779638364598,0.9710808241050127,7.82
44,44.460700673357906,50.60842734929721,553188.64,0.17371843928791214,0.9759587862463427,7.6
45,44.487542878922625,50.51081014886499,554592.5,0.1700386947178444,0.9797762299280298,7.42
46,44.49966649726844,50.49439905313809,554923.84,0.16661524346224588,0.9804298330326682,7.68
47,44.507613390928725,50.402109016539924,556039.12,0.16311665767290498,0.9840550555274815,7.76
48,44.44334265023504,50.51506132835803,553994.6,0.15997269650267382,0.9796001686242966,8.5
49,44.476886672595604,50.34915924061271,556239.48,0.15689644074800302,0.9861328241028449,7.72
50,44.49200228687586,50.251966112104974,557504.74,0.15366124898239936,0.9899696516011822,8.56
51,44.48350590776268,50.25688073893259,557343.88,0.15078781987155307,0.9898073688216523,8.04
52,44.52212552407572,50.17402710751194,558748.98,0.1480382775990914,0.9930808788329002,8.06
53,44.51784398424596,50.143486151663325,559035.46,0.14521583180646994,0.9942882482456719,7.9
54,44.53054249777665,50.09873481995048,559694.26,0.1425198598549146,0.9960407228468351,8.18
55,44.51920975733705,50.10981766034476,559428.36,0.1400832258767495,0.9955990390696934,8.08
56,44.514264388260706,50.08778088253771,559612.2,0.13771337588098426,0.9964717449095982,8.24
57,44.539934569940286,49.95219457335858,561454.52,0.13534514913641663,1.0019046426512075,8.1
58,44.573634226908915,49.86392688017775,562874.16,0.13310945880631414,1.005444918280513,8.52
59,44.58702833185111,49.77904192839922,564003.3,0.13088580967304378,1.0088870950023272,8.42
60,44.64236119933935,49.67626053673543,565871.74,0.12879579666672641,1.0130619369370841,8.9
61,44.676194257400574,49.51612390780842,568132.1,0.12666645148838676,1.0195574075873457,8.46
62,44.72551137085504,49.44139091129091,569618.82,0.12463528689861382,1.0225884075111955,8.56
63,44.63529729386355,49.68440915680909,565689.36,0.12280292489370201,1.012718551764534,8.8
64,44.306307965950936,50.43250753321821,553190.44,0.12119921521973326,0.9828446664054753,8.7
65,44.36176788209883,50.288329385684555,555470.96,0.11932472005582706,0.9885334582087445,8.42
66,44.42323402363107,50.13688048869646,557920.74,0.11754527532809439,0.9945280944586377,8.48
67,44.476194257400586,50.01178766409946,559983.12,0.11578065970707424,0.9995405164756167,9.08
68,44.4845095921738,49.936536839312375,560931.92,0.11410431903409879,1.0025219813748194,9.26
69,44.49679202134416,49.85258968134494,562031.56,0.11260360275186222,1.0059119670120507,8.98
70,44.54043323592938,49.77511982283896,563458.5,0.11099710089946935,1.0090413307800274,9.34
71,44.546715792148404,49.69324774566809,564466.26,0.10940972843201319,1.01236173262717,9.1
72,44.53135243298182,49.72066890051232,563960.46,0.10797991549370091,1.0112391934837237,8.96
73,44.515229958073945,49.71683266352297,563799.96,0.1065284188078216,1.0114105507278734,9.42
74,44.55001588108247,49.677810711533894,564683.5,0.10510603094870467,1.013011152315864,9.14
75,44.551076737390424,49.672987086756976,564751.9,0.10373589793625068,1.0131675227686394,9.22
76,44.55584741455978,49.61596683901338,565461.24,0.10238884178975041,1.0154770151416557,9.76
77,44.545893152077234,49.6255567628411,565226.0,0.10110090290738621,1.015082841203021,9.04
78,44.5745140388769,49.564556703177885,566285.02,0.09980724121439195,1.0175715656212647,9.4
79,44.56684665226782,49.500192809818685,566923.78,0.09859872534131398,1.0202194118822179,9.9
80,44.56417863041546,49.612626656990436,565605.22,0.0974312353500332,1.015614286052576,9.8
81,44.58812095032398,49.56955467435977,566400.78,0.09625809278147802,1.017373752118702,9.48
82,44.59016008131116,49.53264458373108,566848.9,0.09509890881977957,1.0188787525121914,9.3
83,44.58561809172912,49.51566275291136,566985.4,0.09398872894334569,1.0195604025529241,9.96
84,44.584484182441884,49.438904720046295,567851.3,0.09286477141193697,1.0227051279412198,9.4
