NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
195,33.25530861262975,21.493978013396365,78.50602198660363,1562168.8,1.0,13.63133612861086,100.968,27.0,55.461318540905474,0.29211305915434826,12.500000000000012,87.49999999999989
200,32.62293003723952,20.836385808696726,79.16361419130328,1580826.8,1.0,14.223084612899395,100.968,28.6,55.77447185303722,0.2889559122521873,12.500000000000012,87.49999999999989
205,31.98964028206957,20.188257538748037,79.81174246125197,1599905.8,1.0,14.836383424245863,100.968,27.0,56.075832211993735,0.2859448311067878,12.500000000000012,87.49999999999989
210,31.368651453926,19.5643006501814,80.4356993498186,1618882.6,1.0,15.469961825697538,100.968,28.0,56.36438266237026,0.282996467180791,12.500000000000012,87.49999999999989
215,30.753208937485148,18.950709834058454,81.04929016594154,1638510.0,1.0,16.126729293749797,100.968,27.8,56.642123105154965,0.28015566535002623,12.500000000000012,87.49999999999989
220,30.15248395531258,18.374294538491167,81.62570546150883,1656899.8,1.0,16.801763428683728,100.968,28.2,56.91024739236708,0.2773257309473767,12.500000000000012,87.49999999999989
225,29.53878456540686,17.784416820434785,82.21558317956521,1677016.4,1.0,17.50848500979567,100.968,30.6,57.16903508324456,0.2746953645109381,12.500000000000012,87.49999999999989
230,28.973040963473572,17.24528588260214,82.75471411739787,1696319.0,1.0,18.216037519466617,100.968,31.6,57.40960514457682,0.2719177490289213,12.500000000000012,87.49999999999989
235,28.357083432374612,16.678528223388053,83.32147177661194,1716673.6,1.0,18.99090821110202,100.968,34.8,57.6543470247625,0.2695108159500433,12.500000000000012,87.49999999999989
240,27.7891609222724,16.16038705774247,83.83961294225753,1736232.0,1.0,19.763555694157827,100.968,33.8,57.87995319196127,0.2669418717872317,12.500000000000012,87.49999999999989
245,27.221793043340465,15.6546061084609,84.3453938915391,1755733.4,1.0,20.565877119472276,100.968,34.8,58.09951888125179,0.26448033735819976,12.500000000000012,87.49999999999989
250,26.70041993502892,15.186294932052505,84.8137050679475,1775212.4,1.0,21.36786353410364,100.968,35.2,58.302673304786936,0.26188007621902654,12.500000000000012,87.49999999999989
255,26.117443150305046,14.68236771624133,85.31763228375867,1796052.2,1.0,22.24925245608001,100.968,35.4,58.51233679125276,0.259676407099537,12.500000000000012,87.49999999999989
260,25.579252832580618,14.218402762251452,85.78159723774854,1816439.4,1.0,23.13437701573605,100.968,36.4,58.70646865286816,0.25734377934715214,12.500000000000012,87.49999999999989
265,25.065644560652878,13.789136463611552,86.21086353638844,1835379.2,1.0,24.03396175410088,100.968,34.0,58.89078976839037,0.2549772236387611,12.500000000000012,87.49999999999989
270,24.559860549877186,13.356858957005386,86.64314104299461,1856544.6,1.0,24.964389583266453,100.968,34.8,59.067538358316405,0.2526640482495551,12.500000000000012,87.49999999999989
275,24.024998019174394,12.920922508577572,87.07907749142242,1877387.0,1.0,25.959071137153483,100.968,36.0,59.24485335317463,0.2505588842057751,12.500000000000012,87.49999999999989
280,23.540725774502814,12.520169983554705,87.47983001644529,1898426.4,1.0,26.9492915105724,100.968,41.2,59.40786098548479,0.24830328178652636,12.500000000000012,87.49999999999989
285,23.023631249504795,12.11845449645703,87.88154550354297,1918273.2,1.0,28.01633626480871,100.968,42.6,59.57201128618557,0.24626763885089914,12.500000000000012,87.49999999999989
290,22.557978765549482,11.744901191131111,88.2550988088689,1939254.0,1.0,29.070064630999532,100.968,41.6,59.722408451403865,0.24407917465914877,12.500000000000012,87.49999999999989
295,22.07766817209413,11.373393994900585,88.62660600509942,1959959.4,1.0,30.188942839006636,100.968,37.6,59.87235126015262,0.2420236545914641,12.500000000000012,87.49999999999989
300,21.585829173599553,11.000444383166458,88.99955561683355,1981265.0,1.0,31.369520354920763,100.968,40.0,60.01812936595049,0.2400853095541499,12.500000000000012,87.49999999999989
