NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY
64,47.075466903824164,37.423559807272106,792080.46,0.14285714285714304,1.6721886738544742,12.44,16.478373849387957
65,47.06855545673995,37.52280671831817,789869.54,0.1403508771929828,1.665127043393657,12.32,16.42429694319117
66,47.05004764324736,37.434325636009305,791424.72,0.1379310344827588,1.671447623126326,12.68,16.46823276761801
67,47.071436285097185,37.42183381336804,792049.28,0.13559322033898336,1.6723694791336303,13.04,16.469737765031798
68,47.0569209757337,37.349042000351346,793348.22,0.13333333333333355,1.677562873042792,12.58,16.502478098732627
69,47.068139372379626,37.27997860687829,795007.66,0.13114754098360668,1.6825404726912716,12.38,16.533230820416215
70,47.047093761910816,37.09994978576111,798508.04,0.12903225806451607,1.6955541466877144,12.88,16.61010772756069
71,47.0348240376064,36.854719185105644,803611.62,0.1269841269841272,1.7135379370815793,12.72,16.721050319542165
72,47.04137657222716,36.59109246963436,809514.22,0.12500000000000003,1.7330587368970112,13.06,16.842941491646915
73,47.00802947528904,38.48172771813857,769196.44,0.12307692307692329,1.5987376448800392,13.16,16.02503848052448
74,47.00912844619488,38.21985563992252,774484.86,0.12121212121212112,1.6165112929280951,13.36,16.129178276861875
75,47.0246156778046,38.04984349937018,778201.62,0.11940298507462714,1.6282328408808184,13.12,16.203483729019634
76,47.01381654173549,37.913643379906574,780817.86,0.11764705882352965,1.637715169075141,13.04,16.260618052489985
77,47.009106212679455,37.89189652504166,781187.8,0.11594202898550711,1.6392261007407267,13.08,16.272438307141805
78,47.01595413543389,37.86387501240624,781879.72,0.11428571428571452,1.6411841481768494,13.24,16.283235171320854
79,47.002804599161465,37.79390285518132,783108.24,0.11267605633802803,1.646059523428953,13.58,16.316271770903015
80,47.01234277728369,37.72987485076944,784596.28,0.11111111111111135,1.650532858461129,13.52,16.34220222403181
81,47.02851924787195,37.7916861546593,783582.94,0.10958904109589077,1.6462318528369513,13.42,16.312933072006857
82,47.00432283064414,37.85591623360021,781850.84,0.10810810810810814,1.6417102971019057,13.48,16.290462389264516
83,47.00518676152968,37.928591465163144,780366.96,0.10666666666666655,1.6366908211283604,13.86,16.256956366333128
84,47.00203913098716,37.851924899878455,781895.28,0.1052631578947369,1.6420140459850507,14.18,16.29091284658631
85,46.98716173294373,37.98671261533591,778874.22,0.10389610389610394,1.6326397088119067,13.94,16.233832570628014
86,46.99369203404903,37.87045604397717,781373.62,0.10256410256410228,1.6407492517647282,14.18,16.2841383728295
87,46.98768580866471,37.83802754276166,781943.34,0.10126582278481004,1.6429685929547417,14.2,16.295691680436935
88,46.97908779062382,37.67236232337078,785238.52,0.09999999999999973,1.654683138366126,14.52,16.371455688272043
89,46.96799961885404,37.92586791554847,779805.68,0.09876543209876579,1.6368955468517326,13.82,16.262257353757807
90,46.980482149663324,37.881599716041485,780924.44,0.09756097560975617,1.6399784313461985,14.46,16.276551903964677
91,46.97893850844873,37.91248353210076,780262.56,0.09638554216867473,1.6378376231559324,14.54,16.26258299470106
92,46.976203786050064,37.87645535085878,780959.26,0.09523809523809498,1.640402065242992,14.38,16.28369951476405
93,46.95662876381653,37.75051859342538,783238.08,0.09411764705882328,1.6491196747337553,14.64,16.334863629862692
94,46.94761148519885,38.04388716966707,777049.1,0.09302325581395364,1.6287034856341425,14.44,16.21164564983192
95,46.98322957692796,37.97047635189805,779142.1,0.0919540229885057,1.6337822632839436,14.92,16.241159156333634
96,46.959112565112434,37.879137252411205,780620.1,0.09090909090909087,1.6401545748217907,14.96,16.283042193881204
97,46.94867551772329,37.94339971869761,779124.52,0.08988764044943841,1.6356542733652164,14.96,16.25494150743541
98,46.952941176470574,38.02342405433749,777555.48,0.08888888888888868,1.6301001664361632,14.98,16.22275671885714
99,46.94385084487359,37.96807892528622,778538.04,0.08791208791208771,1.633938960167838,15.22,16.243255914903976
100,46.94121776140261,37.97453576474146,778362.04,0.08695652173913074,1.6334941261570644,15.44,16.2422366694388
